A,B,CCC,eee,G,H,M,N,O,P,Q,R,S,T,U,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ
G,S,166,eee,R,C, ,0,0, ,7, , ,CN,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,139.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,139.0
G,S,166,eee,R,C, ,0,0, ,0, , ,CN,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,139.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,139.0
G,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,20.38,0.0,0.0,0.0,0.0,0.0,20.38,0.0,0.0,0.0,20.38
G,S,166,eee,R,C, ,0,0, ,0, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,20.38,0.0,0.0,0.0,0.0,0.0,20.38,0.0,0.0,0.0,20.38
G,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,80.2,0.0,0.0,0.0,0.0,0.0,80.2,0.0,0.0,0.0,80.2
G,S,166,eee,R,C, ,0,0, ,0, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,80.2,0.0,0.0,0.0,0.0,0.0,80.2,0.0,0.0,0.0,80.2
G,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,245.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,245.0
G,S,166,eee,R,C, ,0,0, ,0, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,245.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,245.0
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,67.38,0.0,0.0,0.0,0.0,0.0,67.38,0.0,0.0,0.0,67.38
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,67.09,0.0,0.0,0.0,0.0,0.0,67.09,0.0,0.0,0.0,67.09
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,28824820.0,0.0,0.0,0.0,0.0,0.0,8779570.0,35810250.0,28648200.0,35810250.0,8779570.0
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,12776500.0,0.0,0.0,0.0,0.0,0.0,12776500.0,0.0,0.0,0.0,12776500.0
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,26213750.0,0.0,0.0,0.0,0.0,0.0,0.0,16200000.0,16200000.0,16200000.0,-3473400.0
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,16455007.8,0.0,0.0,52500.0,0.0,0.0,13462150.3,3665456.0,3337296.0,3665456.0,13462150.3
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,1830051.34,0.0,0.0,0.0,0.0,0.0,1673547.34,111804.0,101640.0,111804.0,1673547.34
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,43508427.0,0.0,0.0,0.0,0.0,0.0,21336103.0,32459564.0,29101358.0,32459564.0,21336103.0
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,15197.5,0.0,0.0,0.0,0.0,0.0,15197.5,0.0,0.0,0.0,15197.5
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,21.35,0.0,0.0,0.0,0.0,0.0,21.35,0.0,0.0,0.0,21.35
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,-643.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-643.75
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,84018.93,0.0,0.0,0.0,0.0,0.0,61068.93,9240.0,8400.0,9240.0,61068.93
R,S,166,eee,R,C, ,0,0, ,7, , ,CN,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,139.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,139.0
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,20.38,0.0,0.0,0.0,0.0,0.0,20.38,0.0,0.0,0.0,20.38
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,80.2,0.0,0.0,0.0,0.0,0.0,80.2,0.0,0.0,0.0,80.2
R,S,166,eee,R,C, ,0,0, ,7, , ,CH,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,245.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,245.0
