A,B,CCC,eee,G,H,M,N,O,P,Q,R,S,T,U,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX,AY,AZ
M,S,303,eee,C, , ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,-22203.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22203.32
M,S,303,eee,C, , ,0,0, ,7,Y, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,-7533.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7533.66
M,S,303,eee,C, , ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,3.2,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
M,S,303,eee,C, , ,0,0, ,7,Y, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,-2108.38,0.0,0.0,0.0,-922.5,0.0,0.0,49186.5,44798.5,49186.5,-51294.88
M,S,303,eee,C, , ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,1814.08,0.0,0.0,0.0,0.0,0.0,636.08,1265.0,1150.0,1265.0,636.08
M,S,303,eee,C, , ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,-11484.77,0.0,0.0,3725.0,-1593.75,0.0,0.0,0.0,0.0,0.0,-11484.77
R,S,303,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,3.2,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,3.2
R,S,303,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,206183.59,0.0,0.0,3725.0,-2593.75,0.0,148390.84,60712.75,55090.75,60712.75,148390.84
R,S,303,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,14103.59,0.0,0.0,0.0,-135.0,0.0,7751.59,6352.0,5787.0,6352.0,7751.59
R,S,303,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,1.83,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,1.83
R,S,303,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,199266.47,0.0,0.0,4465.0,-2516.25,0.0,147572.22,57354.25,51962.25,57354.25,147572.22
R,S,303,eee,R,C, ,0,0, ,7,D, ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,136113.04,0.0,0.0,3725.0,-2158.75,0.0,105925.29,30187.75,27300.75,30187.75,105925.29
R,S,303,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,38082.69,0.0,0.0,0.0,-287.5,0.0,24067.19,14102.5,12846.5,14102.5,24067.19
R,S,303,eee,R,C, ,0,0, ,7, , ,US,  , ,   ,     , , ,   ,     , , ,   ,     ,     ,22.97,0.0,0.0,0.0,0.0,0.0,22.97,0.0,0.0,0.0,22.97
